Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
30:18.0,30:18.0,469.023416,14.639425,121.074822,5.02050351,55.68631805,2.935827233,347.0503393,1.271403246,1.41700771,355.3035014,339.1609497,341.8670654,13.84943485,-374.4966673,0
30:19.0,30:19.0,470.027034,14.639437,121.074823,5.028881939,55.86514753,2.921452288,348.3699002,1.172590333,1.41700771,357.9370488,336.0014038,338.7075195,13.8276701,-153.2300588,0
30:20.0,30:20.0,471.024909,14.639443,121.074826,5.051293744,55.50364933,2.882528152,349.0869545,0.803730192,1.41700771,7.747137437,336.9945984,339.7007141,13.83333874,-336.6860376,0
30:21.0,30:21.0,472.024226,14.639451,121.074827,5.043291345,55.58390619,2.896506421,349.996815,0.818755649,1.41700771,5.937394364,335.9860535,338.6921692,13.83435822,-702.2095525,0
30:22.0,30:22.0,473.024297,14.639477,121.074817,5.047830229,55.80826611,2.888589104,353.0162178,1.684984352,1.41700771,358.3439556,335.9860535,338.6921692,13.83435822,-277.256598,0
30:23.0,30:23.0,474.024278,14.639487,121.07482,5.05520326,55.88215214,2.875666363,354.1812142,1.384388068,1.29484845,358.9616229,336.9866028,339.6927185,13.85330391,-168.8378919,0
30:24.0,30:24.0,475.0241359,14.639498,121.074815,5.040503781,55.68131709,2.901354627,355.4994922,1.067032387,1.29484845,357.9969238,335.9863892,338.6925049,13.85551453,-89.08675519,0
30:25.0,30:25.0,476.024188,14.6395,121.07481,5.051076671,55.89682096,2.882908513,356.1051028,0.460028276,1.29484845,352.0479095,335.9863892,338.6925049,13.85551453,-73.20021466,0
30:26.0,30:26.0,477.024181,14.639498,121.074808,5.066161857,55.76865689,2.856315997,356.3139509,0.103821017,1.29484845,351.9815489,336.999939,339.7060547,13.86444759,-68.13703274,0
30:27.0,30:27.0,478.0241899,14.639498,121.074808,5.052112713,55.76345841,2.881092531,356.3551525,0,1.29484845,351.9815489,337.0231628,339.7292786,13.87420654,-186.2408588,0
30:28.0,30:28.0,479.024238,14.639498,121.074805,5.051682973,55.63755061,2.881845966,356.6882279,0,0.421065489,351.9815485,337.0231628,339.7292786,13.87420654,1156.514573,0
30:29.0,30:29.0,480.024213,14.639498,121.074805,5.050424707,55.63755061,2.884050505,356.6882279,0,0.421065489,351.9815485,337.0231628,339.7292786,13.87420654,1345.223998,0
30:30.0,30:30.0,481.0242341,14.639498,121.074805,5.043458625,55.63755061,2.896215138,356.6882279,0,0.421065489,351.9815485,335.9822693,338.688385,13.88839531,-111.7304087,0
30:31.0,30:31.0,482.024236,14.639498,121.074805,5.045327832,55.63755061,2.892957674,356.6882279,0,0.421065489,351.9815485,335.9822693,338.688385,13.88839531,-57.54617636,0
30:32.0,30:32.0,483.024225,14.639503,121.074795,5.031023908,55.59373784,2.917762066,357.8843896,0.157807208,0.421065489,351.9815471,335.9822693,338.688385,13.88839531,-56.09323412,0
30:33.0,30:33.0,484.024248,14.639503,121.074795,5.024755225,55.58650469,2.928544341,357.9189291,0,0.052602403,351.9815471,336.1390381,338.8451538,13.92157078,-176.6756245,0
30:34.0,30:34.0,485.024161,14.639503,121.074795,5.024858556,55.58650469,2.928367041,357.9189291,0,0.052602403,351.9815471,333.1184387,335.8245544,13.92999554,-1477.052333,0
30:35.0,30:35.0,486.024187,14.639498,121.074784,5.031060541,55.70412154,2.917698898,359.270607,0,0.052602403,351.9815457,334.1965332,336.9026489,13.93692112,-119.6891892,0
30:36.0,30:36.0,487.024272,14.639498,121.074777,5.021195912,55.80867712,2.934642848,359.9838683,0.135499237,0.052602403,351.9815448,332.1499939,334.8561096,13.93906498,-168.3362614,0
30:37.0,30:37.0,488.024099,14.639514,121.074768,5.029505615,55.90562648,2.920378452,362.0323846,1.21881488,0.052602403,343.9203283,331.0765076,333.7826233,13.93998528,184.5050923,0
30:38.0,30:38.0,489.023558,14.63951,121.074769,5.01108175,55.88658158,2.951880201,362.5123368,0,0.984357944,343.9203286,331.2859192,333.9920349,13.95100689,47.82472313,0
30:39.0,30:39.0,490.0241801,14.639534,121.074762,5.019499574,55.89830982,2.937543371,365.346307,1.259873275,0.984357944,358.4347481,339.3521118,342.0582275,13.93942547,90.45927003,0
30:40.0,30:40.0,491.024241,14.639546,121.074759,5.028155828,55.73628526,2.922701833,366.6648952,1.150112502,0.984357944,357.7894424,341.5228882,344.2290039,13.85894299,99.37613947,0
30:41.0,30:41.0,492.024094,14.639558,121.07476,5.038479346,55.71958024,2.904868829,367.9755055,1.185953667,0.984357944,0.30550272,344.7992249,347.5053406,13.81726074,574.5884896,0
30:42.0,30:42.0,493.024092,14.639567,121.074759,5.029761887,55.73656518,2.919937054,368.9862467,1.152625462,0.984357944,0.275696918,345.8839417,348.5900574,13.81906509,5134.321365,0
30:43.0,30:43.0,494.02414,14.639588,121.074758,5.033391938,55.90066053,2.913675107,371.2965658,1.786198676,1.511064766,359.1985053,344.7574158,347.4635315,13.79213238,-185.3022432,0
30:44.0,30:44.0,495.02413,14.63961,121.074757,5.036332593,56.37130924,2.908589185,373.7657362,2.036092274,1.511064766,358.5988768,344.7574158,347.4635315,13.79213238,273.7656955,0
30:45.0,30:45.0,496.023477,14.639629,121.074756,5.035966108,56.23278277,2.909223675,375.849119,1.983322564,1.511064766,358.696406,341.3751831,344.0812988,13.73242378,59.26199589,0
30:46.0,30:46.0,497.025256,14.639644,121.074759,5.035487016,56.11409948,2.910052843,377.5392238,1.615361535,1.511064766,2.120781714,341.3751831,344.0812988,13.73242378,39.28959204,0
30:47.0,30:47.0,498.024125,14.639652,121.074764,5.016296903,56.35304718,2.943009074,378.6328739,1.062911349,1.511064766,2.558650837,341.3751831,344.0812988,13.73242378,34.47470794,0
30:48.0,30:48.0,499.024096,14.639661,121.074768,5.015386686,56.25838295,2.944559971,379.7220199,0.970430114,1.775861611,0.825980584,340.2804871,342.9866028,13.67517281,35.72148757,0
30:49.0,30:49.0,500.024168,14.639677,121.074774,5.010913681,56.09774909,2.952165495,381.567906,1.276814636,1.775861611,1.419988435,340.2804871,342.9866028,13.67517281,37.18906222,0
30:50.0,30:50.0,501.024151,14.639683,121.074789,4.990017211,55.93792667,2.987350877,383.3066154,0.799706204,1.775861611,16.7702706,341.3170471,344.0231628,13.6824894,37.1225477,0
30:51.0,30:51.0,502.024078,14.639689,121.074795,4.985411073,56.06554381,2.995031463,384.2745383,0.515845725,1.775861611,14.39473941,341.3170471,344.0231628,13.6824894,51.4295858,0
30:52.0,30:52.0,503.024073,14.639694,121.074804,4.962539092,56.1117823,3.032778065,385.3489248,0.484192245,1.775861611,18.03104162,341.3170471,344.0231628,13.6824894,69.8158378,0
30:53.0,30:53.0,504.0241081,14.639704,121.074814,4.949762937,56.03719676,3.053585418,386.859923,0.723153552,1.331423084,18.80521824,341.3170471,344.0231628,13.6824894,104.8218441,0
30:54.0,30:54.0,505.0241441,14.63971,121.074819,4.952634325,56.09757196,3.048926085,387.7513327,0.719986863,1.331423084,19.42464641,341.3170471,344.0231628,13.6824894,109.5354439,0
30:55.0,30:55.0,506.02342,14.639722,121.074817,4.949275169,56.08432058,3.054375932,389.0306516,0.980104543,1.331423084,13.4373336,341.3170471,344.0231628,13.6824894,120.6713507,0
30:56.0,30:56.0,507.024043,14.639739,121.074818,4.948447691,56.35130886,3.055716362,390.9262278,1.347171794,1.331423084,8.683866496,340.2330933,342.939209,13.68827915,98.6544223,0
30:57.0,30:57.0,508.024099,14.639752,121.074817,4.950521445,56.29842473,3.052355559,392.3680491,1.307197821,1.331423084,6.239282147,339.2049561,341.9110718,13.69839859,59.49436506,0
30:58.0,30:58.0,509.023077,14.639763,121.074819,4.951575153,56.09486632,3.050645921,393.6365344,1.229934004,1.423296743,5.942618915,339.2818298,341.9879456,13.71307468,43.47358921,0
30:59.0,30:59.0,510.024109,14.639772,121.074819,4.951232502,56.13524289,3.051202016,394.5935204,1.093669279,1.423296743,4.698969,339.2818298,341.9879456,13.71307468,45.02350834,0
31:00.0,31:00.0,511.025529,14.639783,121.074824,4.928970845,55.84536724,3.087034733,395.8956321,1.008654625,1.423296743,5.719743929,340.3702393,343.076355,13.73069954,115.6531834,0
31:01.0,31:01.0,512.024266,14.63979,121.074824,4.931860648,55.91876135,3.082415868,396.720668,0.784083878,1.423296743,2.897538676,340.3702393,343.076355,13.73069954,-134.0497054,0
31:02.0,31:02.0,513.024063,14.639796,121.074824,4.931989007,55.97901693,3.082210484,397.3279152,0.524736054,1.423296743,3.670901814,340.3702393,343.076355,13.73069954,-68.49505768,0
31:03.0,31:03.0,514.024169,14.639799,121.074826,4.942888406,56.1721877,3.064700839,397.7400219,0.401023787,0.950253356,3.727479462,340.3702393,343.076355,13.73069954,-56.49552132,0
31:04.0,31:04.0,515.028129,14.639806,121.074824,4.957197576,56.08144981,3.041501147,398.512507,0.586193403,0.950253356,350.8194732,340.3702393,343.076355,13.73069954,-77.54213277,0
31:05.0,31:05.0,516.0282,14.63981,121.074826,4.957703358,55.94474116,3.040676643,399.0484409,0.423612255,0.950253356,3.801215444,340.3702393,343.076355,13.73069954,-99.10392331,0
31:06.0,31:06.0,517.0257421,14.639816,121.074822,4.937757913,55.86610688,3.072960107,399.7682825,0.559012558,0.950253356,354.4311305,340.3702393,343.076355,13.73069954,-485.7985836,0
31:07.0,31:07.0,518.028072,14.639826,121.074823,4.948441857,55.68546829,3.055725809,400.9224265,0.907394394,0.950253356,358.9342907,340.3702393,343.076355,13.73069954,-223.6268444,0
31:08.0,31:08.0,519.028217,14.639834,121.07482,4.957743851,55.9774655,3.04061062,401.8040627,0.737699626,0.69729959,356.7307032,340.3702393,343.076355,13.73069954,-72.43460857,0
31:09.0,31:09.0,520.028307,14.639843,121.074814,4.968824014,56.1221387,3.022470008,402.9651379,0.751516657,0.69729959,356.3300527,340.3702393,343.076355,13.73069954,-66.58293368,0
31:10.0,31:10.0,521.024002,14.63984,121.074819,4.976371304,55.98959143,3.010027522,403.5664408,0.30712587,0.69729959,9.504522329,340.3702393,343.076355,13.73069954,-94.49490052,0
31:11.0,31:11.0,522.028136,14.639839,121.074819,4.970115086,55.98448495,3.020346514,403.6838539,0,0.69729959,9.504522306,340.3702393,343.076355,13.73069954,-294.6477623,0
31:12.0,31:12.0,523.024296,14.639844,121.074814,4.962546664,55.838445,3.032765675,404.43712,0.216387045,0.69729959,9.50452132,340.3702393,343.076355,13.73069954,-82.85662839,0
31:13.0,31:13.0,524.02435,14.639849,121.074817,4.954995116,55.89646278,3.045087918,405.1078941,0.371282853,0.283507978,9.504522059,340.3702393,343.076355,13.73069954,-37.34438911,0
31:14.0,31:14.0,525.02812,14.639852,121.074821,4.963636837,55.81291407,3.030981093,405.632018,0.232046736,0.283507978,9.504522793,340.3702393,343.076355,13.73069954,-32.301269,0
31:15.0,31:15.0,526.028084,14.639853,121.074814,4.966669559,55.95939483,3.026009009,406.4027694,0.105450659,0.283507978,9.504521402,340.3702393,343.076355,13.73069954,-32.14135126,0
31:16.0,31:16.0,527.028124,14.639853,121.074814,4.949640492,55.96668558,3.053783887,406.4543899,0,0.283507978,9.504521353,340.3702393,343.076355,13.73069954,-71.79941561,0
31:17.0,31:17.0,528.0280811,14.639853,121.074814,4.944547684,55.96668558,3.062023063,406.4543899,0,0.283507978,9.504521353,340.3702393,343.076355,13.73069954,-170.7191323,0
31:18.0,31:18.0,529.025177,14.639853,121.074814,4.945996639,55.96668558,3.059682056,406.4543899,0,0.166631222,9.504521353,340.3702393,343.076355,13.73069954,174.7294656,0
31:19.0,31:19.0,530.028137,14.639853,121.074814,4.94646655,55.96668558,3.058922311,406.4543899,0,0.166631222,9.504521353,340.3702393,343.076355,13.73069954,-140.2257404,0
31:20.0,31:20.0,531.028078,14.639853,121.074814,4.942174832,55.96668558,3.065851426,406.4543899,0,0.166631222,9.504521353,340.3702393,343.076355,13.73069954,-66.80096445,0
31:21.0,31:21.0,532.028167,14.639853,121.074814,4.938649932,55.96668558,3.071526312,406.4543899,0,0.166631222,9.504521353,340.3702393,343.076355,13.73069954,-67.23716788,0
31:22.0,31:22.0,533.024227,14.639853,121.074814,4.936206481,55.96668558,3.07545161,406.4543899,0,0.166631222,9.504521353,340.3702393,343.076355,13.73069954,2138.955134,0
31:23.0,31:23.0,534.028137,14.639841,121.074816,4.932098935,55.9723302,3.082034576,407.8174103,0,0,9.504521711,340.3702393,343.076355,13.73069954,44.6822836,0
31:24.0,31:24.0,535.027916,14.639841,121.074816,4.930024101,55.9723302,3.085352394,407.8174103,0,0,9.504521711,340.3702393,343.076355,13.73069954,38.64703145,0
31:25.0,31:25.0,536.024026,14.639841,121.074816,4.927814071,55.9723302,3.088880949,407.8174103,0,0,9.504521711,340.3702393,343.076355,13.73069954,100.9943456,0
31:26.0,31:26.0,537.026428,14.639841,121.074816,4.92810273,55.9723302,3.088420392,407.8174103,0,0,9.504521711,340.3702393,343.076355,13.73069954,-72.01107685,0
31:27.0,31:27.0,538.028087,14.639841,121.074823,4.923274956,55.90106476,3.096110583,408.6006829,0,0,9.504523157,340.3702393,343.076355,13.73069954,-69.69298625,0
31:28.0,31:28.0,539.0281039,14.639847,121.074829,4.921106638,55.81894751,3.099555853,409.4838265,0,0.097909347,9.50452434,340.3702393,343.076355,13.73069954,395.370509,0
31:29.0,31:29.0,540.028077,14.639853,121.074831,4.899001743,55.85876163,3.134376965,410.2024371,0.359297111,0.097909347,9.504524862,340.3702393,343.076355,13.73069954,-506.8808373,0
31:30.0,31:30.0,541.023512,14.639858,121.074827,4.905752978,55.91608414,3.123799729,410.8758176,0.273355906,0.097909347,9.504524087,340.3702393,343.076355,13.73069954,433.5461989,0
31:31.0,31:31.0,542.024464,14.639863,121.074826,4.910213706,56.1037785,3.116783341,411.4758973,0.344419052,0.097909347,9.50452397,340.3702393,343.076355,13.73069954,-200.9181775,0
31:32.0,31:32.0,543.024255,14.639865,121.074825,4.913847988,56.08091723,3.111050463,411.7679024,0.227572791,0.097909347,9.504523678,340.3702393,343.076355,13.73069954,114.1628604,0
31:33.0,31:33.0,544.027269,14.639868,121.074824,4.910865112,55.98978253,3.115756872,412.1149771,0.217596393,0.548113195,9.504523522,340.3702393,343.076355,13.73069954,81.63763204,0
31:34.0,31:34.0,545.024321,14.639869,121.074821,4.900120499,56.0905881,3.132627671,412.4301204,0.079740523,0.548113195,9.504522972,340.3702393,343.076355,13.73069954,65.32720379,0
31:35.0,31:35.0,546.028106,14.639873,121.074815,4.903628556,56.25381758,3.127133515,413.2061888,0.131009864,0.548113195,9.504521758,340.3702393,343.076355,13.73069954,77.53821777,0
31:36.0,31:36.0,547.024271,14.639875,121.074808,4.897260726,56.17781769,3.137096495,413.9873595,0,0.548113195,9.50452044,340.3702393,343.076355,13.73069954,52.05544779,0
31:37.0,31:37.0,548.0260251,14.639876,121.074801,4.899932263,56.37802553,3.132922095,414.7760508,0.056451935,0.548113195,9.504518999,340.3702393,343.076355,13.73069954,40.12587786,0
31:38.0,31:38.0,549.023383,14.639875,121.0748,4.919944097,55.88643888,3.101400831,414.9116305,0.10293847,0.698931574,9.504518817,29.43193626,32.13805389,14.04655838,23.39771905,0
31:39.0,31:39.0,550.025115,14.639874,121.074794,4.971012606,56.14178062,3.018869111,415.5140885,0.038809256,0.698931574,9.504517711,106.8925629,109.5986786,13.96354008,43.03179767,0
31:40.0,31:40.0,551.023039,14.639885,121.074786,4.934878568,55.83824557,3.077581932,416.987095,0.840235507,0.698931574,335.8704068,116.2091751,118.9152908,13.89263058,55.58518084,0
31:41.0,31:41.0,552.023085,14.639874,121.07479,4.926089996,55.92559751,3.09162973,418.2630636,0,0.698931574,332.9617522,108.326683,111.0327988,13.83448505,-620.2204168,0
31:42.0,31:42.0,553.023966,14.639872,121.074794,4.906509351,55.78920699,3.12261157,418.7724978,0.171950578,0.698931574,332.9617535,336.44104,339.1471558,13.80004787,-2684.588324,0
31:43.0,31:43.0,554.023308,14.639867,121.074804,4.880111257,55.3225527,3.163708449,419.8740856,0.268786787,0.715487393,332.9617564,330.9046326,333.6107483,13.8092947,-106.503006,0
31:44.0,31:44.0,555.023492,14.639862,121.074804,4.895955264,55.59070645,3.139133493,420.4225522,0,0.715487393,332.9617564,332.3206482,335.0267639,13.82252312,-46.81074002,0
31:45.0,31:45.0,556.024406,14.639866,121.074802,4.892027071,55.79922269,3.145251686,420.9245533,0.021732259,0.715487393,332.9617558,329.0367432,331.7428589,13.8249464,-34.40139257,0
31:46.0,31:46.0,557.024075,14.639866,121.074802,4.877994675,55.82916057,3.166970948,420.9618215,0,0.715487393,332.9617559,329.0367432,331.7428589,13.8249464,-32.2902568,0
31:47.0,31:47.0,558.024092,14.639867,121.074817,4.872056316,55.99553058,3.17609891,422.5024001,0.03087201,0.715487393,332.9617607,315.387207,318.0933228,13.83229446,-48.82760429,0
31:48.0,31:48.0,559.023967,14.639867,121.074816,4.872730133,56.03253274,3.175065052,422.6230663,0,0.269935077,332.9617603,311.8235474,314.5296631,13.84327602,-66.1071771,0
31:49.0,31:49.0,560.024049,14.639866,121.074815,4.892158166,55.96090647,3.145047776,422.7536267,0,0.269935077,332.9617599,311.8235474,314.5296631,13.84327602,-97.62046518,0
31:50.0,31:50.0,561.024184,14.639866,121.074815,4.907089086,55.96090647,3.121700455,422.7536267,0,0.269935077,332.9617599,307.5710449,310.2771606,13.85684776,-166.2177092,0
31:51.0,31:51.0,562.024027,14.639866,121.074815,4.925374088,55.96090647,3.092770138,422.7536267,0,0.269935077,332.9617599,311.0330505,313.7391663,13.86662865,-69.23606567,0
31:52.0,31:52.0,563.0240231,14.639868,121.074808,4.930152782,56.01531576,3.085146768,423.4870749,0.068082212,0.269935077,332.9617579,305.9237976,308.6299133,13.82385826,-40.86459873,0
31:53.0,31:53.0,564.024058,14.63987,121.074806,4.928777491,56.02575856,3.087343433,423.7956127,0,0.022694071,332.9617571,311.7000427,314.4061584,13.81146812,-30.54552028,0
31:54.0,31:54.0,565.024034,14.639874,121.0748,4.951322953,56.10940731,3.051055236,424.568677,0.077210817,0.022694071,332.9617553,312.6204529,315.3265686,13.80358982,-61.69358355,0
31:55.0,31:55.0,566.024029,14.639874,121.074799,4.938440972,56.12899117,3.071862269,424.6123822,0,0.022694071,332.9617552,312.6204529,315.3265686,13.80358982,-89.44149692,0
31:56.0,31:56.0,567.0240099,14.639874,121.074799,4.939100285,56.12899117,3.070802079,424.6123822,0,0.022694071,332.9617552,312.6204529,315.3265686,13.80358982,47.89625588,0
31:57.0,31:57.0,568.023986,14.639874,121.074799,4.958521328,56.12899117,3.039342573,424.6123822,0,0.022694071,332.9617552,312.6204529,315.3265686,13.80358982,37.9405478,0
31:58.0,31:58.0,569.024096,14.639874,121.074799,4.952202313,56.12899117,3.049627728,424.6123822,0,0.136052426,332.9617552,312.6204529,315.3265686,13.80358982,17.04579708,0
31:59.0,31:59.0,570.024029,14.639874,121.074799,4.965554358,56.12899117,3.02783866,424.6123822,0,0.136052426,332.9617552,311.6054993,314.311615,13.85033417,9.313380189,0
32:00.0,32:00.0,571.024053,14.639874,121.074799,4.973452442,56.12899117,3.014847896,424.6123822,0,0.136052426,332.9617552,304.4199219,307.1260376,13.84379482,6.567787556,0
32:01.0,32:01.0,572.023976,14.639886,121.074792,4.984616916,55.9579877,2.996352988,426.1429305,0,0.136052426,332.9617534,309.1980286,311.9041443,13.84369469,9.282415174,0
32:02.0,32:02.0,573.024583,14.639885,121.074793,5.033191269,55.89982335,2.914021736,426.2143926,0.018865165,0.136052426,332.9617535,308.2403259,310.9464417,13.79557228,11.17082687,0
32:03.0,32:03.0,574.0239871,14.639888,121.074792,5.077150616,55.87715383,2.836737325,426.4874583,0.023026116,0.197607422,332.9617532,304.3995056,307.1056213,13.77726173,31.94694772,0
